HM_Mn,Inblow_P,Inblow_C,Inblow_Mn,EOB_Mn,TSC_TEMP.,TSOP_TEMP.,TSOP_O_PPM ,O2_2nd_Blow,EOB_P
0.402,0.031008,0.396461,0.1842,0.07599700000000001,1564.2,1648.8,595.0,1473.0,0.012637
0.389,0.035624,0.447287,0.131452,0.066302,1604.6,1673.4,883.0,1507.0,0.013944
0.26,0.025696,0.165318,0.137928,0.082932,1629.6,1669.9,644.0,845.0,0.016541
0.677,0.048019,0.108644,0.083094,0.056486,1635.2,1660.7,463.0,773.0,0.015636
0.381,0.026978,0.668473,0.09019,0.053347000000000006,1509.7,1641.2,750.0,2170.0,0.011141
0.389,0.037998,0.446145,0.282622,0.107902,1579.2,1669.2,696.0,1809.0,0.018788
0.35200000000000004,0.087212,0.598188,0.129503,0.084523,1577.2,1714.6,876.0,2050.0,0.025960000000000004
0.411,0.101801,0.608893,0.194492,0.089399,1626.1,1636.7,642.0,1703.0,0.018467
0.358,0.009688,0.157873,0.052435,0.052435,1584.6,1661.7,654.0,1212.0,0.009688
0.721,0.046647,0.474578,0.153864,0.070918,1646.1,1659.7,412.0,1735.0,0.011448
0.461,0.032056,0.184004,0.158608,0.09268,1628.7,1665.2,459.0,781.0,0.017294999999999998
0.393,0.013956,0.388351,0.089399,0.049683,1574.8,1659.8,768.0,1527.0,0.008714
0.475,0.067767,0.41873,0.242909,0.13106700000000002,1619.7,1674.9,585.0,1326.0,0.024992
0.192,0.012079,0.197581,0.08634299999999999,0.043292,1555.4,1661.0,1002.0,1699.0,0.014547999999999997
0.622,0.089344,0.4229310000000001,0.213183,0.094584,1579.3,1683.2,909.0,1660.0,0.023882
0.574,0.116274,0.8658549999999999,0.076137,0.036771,1618.9,1682.9,1195.0,900.0,0.029683
0.402,0.04761,0.39127,0.125878,0.062389,1607.9,1650.4,527.0,1099.0,0.016983
0.439,0.08377000000000001,0.599737,0.192667,0.10785,1575.4,1653.6,859.0,1990.0,0.14400000000000002
0.391,0.035024,0.389608,0.111555,0.06669,1570.3,1655.0,592.0,1456.0,0.014359
0.384,0.006481999999999999,0.071765,0.124006,0.032443,1553.3,1683.6,1496.0,2849.0,0.017851
0.463,0.040189,0.574457,0.09279,0.051822,1528.6,1644.2,623.0,1844.0,0.011857
0.471,0.032131,0.138669,0.105459,0.051155,1665.5,1675.8,669.0,454.0,0.014027
0.632,0.095275,0.679836,0.101235,0.057445,1544.1,1649.1,907.0,2058.0,0.024071
0.382,0.036335,0.481335,0.192093,0.12503,1565.2,1641.5,461.0,1449.0,0.0002
0.261,0.05825,0.275853,0.142308,0.064209,1562.2,1663.4,1074.0,1457.0,0.021606
0.78,0.021426,0.133762,0.13641,0.078917,1614.2,1667.7,741.0,1128.0,0.019696
0.711,0.069201,0.299737,0.161029,0.093614,1586.8,1657.4,674.0,1142.0,0.017015
0.377,0.037587,0.6385810000000001,0.121625,0.079638,1562.9,1636.8,346.0,1763.0,0.011216
0.5329999999999999,0.037587,0.332878,0.074827,0.036243,1549.7,1644.0,913.0,1429.0,0.016271
0.716,0.045724,0.180926,0.100715,0.060457,1620.4,1647.1,574.0,772.0,0.017351
0.626,0.052843,0.462766,0.063545,0.029948,1538.8,1680.3,1215.0,2134.0,0.019587
0.562,0.01324,0.016332,0.027952,0.027952,1538.3,1661.6,1122.0,1750.0,0.01324
0.41,0.01824,0.30985300000000005,0.070246,0.038069,1575.5,1666.4,841.0,1235.0,0.013529
0.809,0.142886,0.705415,0.266017,0.143523,1612.6,1648.3,403.0,1296.0,0.021487
0.208,0.063048,0.8621110000000001,0.215184,0.098283,1567.2,1651.4,473.0,1774.0,0.016346
0.7659999999999999,0.017224,0.304667,0.104317,0.066312,1586.8,1666.3,723.0,1231.0,0.011773
0.5660000000000001,0.021457,0.201281,0.109385,0.060704,1603.4,1643.3,716.0,1691.0,0.011928
0.483,0.030649000000000006,0.322923,0.091857,0.042796,1593.9,1652.7,786.0,1265.0,0.013806
0.443,0.081387,0.341293,0.060906,0.034535,1576.5,1631.3,584.0,1200.0,0.012913999999999998
0.484,0.050029,0.547732,0.138821,0.085448,1593.7,1648.9,453.0,1238.0,0.015665000000000002
0.378,0.021797,0.29593,0.151268,0.092332,1605.3,1658.8,433.0,1140.0,0.011718
0.495,0.023672,0.463461,0.091608,0.033578,1559.4,1629.2,581.0,1632.0,0.008392
0.434,0.088871,0.445863,0.252568,0.165951,1559.7,1628.2,482.0,1150.0,0.0289
0.421,0.087325,0.374514,0.083566,0.040884,1560.5,1658.6,1086.0,1642.0,0.018244
0.471,0.010345,0.149214,0.098624,0.047475,1550.5,1676.6,1124.0,1908.0,0.017072
1.017,0.057149,0.343882,0.216012,0.106462,1592.6,1655.5,646.0,1259.0,0.017172
0.607,0.0073,0.071561,0.099753,0.0691,1594.6,1634.0,580.0,706.0,0.00837
0.23,0.018963,0.459239,0.096697,0.039688,1537.1,1677.3,1340.0,2466.0,0.018049000000000003
0.441,0.14400000000000002,0.733024,0.174056,0.059920000000000015,1667.8,1636.2,507.0,871.0,0.008531
0.588,0.098619,0.523104,0.27178,0.161397,1590.7,1659.7,549.0,1525.0,0.025051
0.393,0.02881,0.171127,0.087117,0.033101,1584.3,1662.7,681.0,1386.0,0.01085
0.436,0.081971,0.604436,0.265943,0.113847,1625.4,1677.6,485.0,1617.0,0.017851
0.3720000000000001,0.011043,0.260332,0.089414,0.027281,1539.6,1639.3,679.0,1956.0,0.008754000000000001
0.247,0.012366,0.273499,0.113233,0.051625,1551.6,1665.1,972.0,1805.0,0.014788
0.594,0.04575,0.316429,0.070037,0.047707,1575.6,1679.1,951.0,1476.0,0.018142
0.597,0.030758,0.409635,0.080579,0.051838,1569.8,1658.5,582.0,1662.0,0.018167
0.4920000000000001,0.076835,0.419449,0.134855,0.079525,1609.7,1684.1,595.0,1381.0,0.017730000000000003
0.647,0.016468,0.16315,0.055130999999999986,0.03871,1582.1,1644.9,784.0,1035.0,0.013175999999999998
0.509,0.022646,0.535888,0.059654,0.059654,1532.3,1660.0,979.0,2200.0,0.022646
0.479,0.073775,0.586716,0.130773,0.07913300000000001,1566.7,1648.8,664.0,1571.0,0.020323
0.509,0.030195,0.327178,0.100148,0.066104,1565.3,1660.1,639.0,1416.0,0.017166999999999998
0.473,0.0106,0.195755,0.070086,0.042844,1556.2,1624.1,649.0,1292.0,0.010161
0.462,0.102007,0.268838,0.1484,0.071812,1597.6,1678.5,966.0,1272.0,0.02682
0.589,0.086993,0.909269,0.068452,0.051,1574.5,1678.4,598.0,2229.0,0.019412
0.362,0.055944000000000015,0.240954,0.299345,0.150964,1615.1,1670.8,479.0,1040.0,0.021216
0.4270000000000001,0.090066,0.723141,0.165658,0.089513,1602.4,1671.1,926.0,1875.0,0.025687
0.483,0.064424,0.49428,0.201449,0.08190700000000001,1635.7,1662.6,931.0,1579.0,0.010421
0.31,0.038708,0.343588,0.06708,0.036565,1534.1,1625.7,779.0,1604.0,0.014
0.3670000000000001,0.038304000000000005,0.188877,0.108962,0.070576,1614.1,1653.9,748.0,842.0,0.021822
1.194,0.049732,0.645971,0.07888400000000001,0.057918,1556.1,1661.7,646.0,1747.0,0.014627
0.449,0.052844,0.434987,0.200937,0.124994,1591.4,1645.7,274.0,1191.0,0.020469
0.778,0.010234,0.204612,0.060269,0.025434,1573.4,1656.2,773.0,1213.0,0.008118
0.407,0.040053,0.620742,0.07529,0.053104,1557.4,1645.4,467.0,1696.0,0.011917
0.324,0.06963899999999999,0.807813,0.221981,0.092469,1589.8,1658.5,569.0,2059.0,0.020802
0.252,0.007819,0.221831,0.092898,0.039625,1540.5,1671.7,983.0,1768.0,0.014093
0.517,0.007623,0.252621,0.089792,0.058818,1549.7,1632.8,631.0,1495.0,0.00919
0.706,0.120087,0.445066,0.20541,0.127626,1602.5,1663.9,409.0,1381.0,0.022173
1.5659999999999998,0.047672000000000006,0.342949,0.098189,0.067286,1581.0,1676.2,694.0,1433.0,0.015587
0.542,0.08332200000000001,0.713413,0.119628,0.051784,1558.6,1655.5,958.0,1890.0,0.021043
0.328,0.109526,0.440073,0.238192,0.111736,1672.2,1705.8,567.0,1360.0,0.020684
0.305,0.032842,0.220488,0.114281,0.070729,1587.6,1651.3,816.0,1077.0,0.018434
0.219,0.100723,0.246671,0.198971,0.087103,1593.5,1626.8,534.0,1178.0,0.014257
0.563,0.105385,0.29295,0.30732600000000004,0.17410499999999998,1657.8,1667.9,629.0,838.0,0.038063
0.619,0.0426,0.565816,0.098521,0.057666,1538.9,1652.9,695.0,2073.0,0.013887
0.405,0.020512,0.253218,0.173247,0.100485,1619.3,1670.1,412.0,1280.0,0.012436
0.534,0.074713,0.5941890000000001,0.199589,0.095513,1567.4,1649.5,528.0,1788.0,0.016374
0.491,0.01379,0.387493,0.176798,0.097532,1563.5,1641.6,368.0,1362.0,0.009039
0.5329999999999999,0.102342,0.829418,0.196479,0.123004,1585.3,1668.2,681.0,1983.0,0.026385
0.515,0.059284,0.842067,0.120747,0.07188,1530.2,1651.2,553.0,2220.0,0.0118
0.489,0.076186,0.578688,0.160725,0.105577,1575.1,1666.9,652.0,1547.0,0.024354
0.412,0.052421,0.55365,0.14999500000000002,0.100829,1570.6,1658.0,486.0,1368.0,0.014297
0.6,0.060117,0.8463200000000001,0.13328099999999998,0.098949,1560.8,1670.1,508.0,2116.0,0.020834
0.133,0.03914,0.279816,0.50913,0.07612000000000001,1574.8,1667.2,787.0,1579.0,0.018557
0.48,0.016862000000000002,0.528259,0.082524,0.044472000000000005,1572.1,1657.8,605.0,1764.0,0.011132
0.328,0.03481,0.322711,0.218997,0.118284,1601.0,1671.7,384.0,1071.0,0.017419
0.387,0.028474,0.094064,0.08199400000000001,0.043194,1618.2,1679.4,758.0,838.0,0.012705
0.6629999999999999,0.064248,0.294709,0.134762,0.075173,1627.1,1667.0,63.0,1138.0,0.021966
0.595,0.05394,0.340699,0.20319,0.075462,1639.5,1629.0,387.0,1011.0,0.008865999999999999
0.49,0.029949,0.151196,0.138312,0.08645800000000001,1652.4,1676.1,469.0,709.0,0.016579
0.639,0.082866,0.683296,0.147814,0.100621,1576.0,1646.2,469.0,1486.0,0.021516
0.385,0.103285,0.487928,0.274571,0.108497,1644.8,1637.4,464.0,1231.0,0.017297
0.687,0.065285,0.517229,0.062547,0.052232000000000015,1597.4,1665.4,410.0,1151.0,0.024030000000000003
0.364,0.11528800000000003,0.455444,0.102482,0.049222,1551.7,1630.2,658.0,1445.0,0.016136
0.354,0.074394,0.500592,0.16815,0.101955,1547.0,1633.9,559.0,1752.0,0.020731
0.528,0.062387,0.252427,0.128473,0.06676900000000001,1642.1,1668.2,812.0,1016.0,0.018446
0.362,0.069239,0.089018,0.120107,0.066625,1630.7,1575.5,319.0,634.0,0.016861
0.331,0.026728,0.093209,0.11098800000000003,0.08290299999999999,1604.7,1648.3,886.0,827.0,0.019033
0.575,0.112386,0.28408,0.229443,0.144423,1670.0,1684.4,408.0,772.0,0.035097
0.35600000000000004,0.092458,0.848441,0.134799,0.06553099999999999,1552.4,1674.3,676.0,2095.0,0.014165
0.677,0.031349,0.202116,0.180796,0.073257,1653.1,1687.6,824.0,1194.0,0.014821
0.398,0.014232,0.178845,0.108282,0.040532,1554.7,1673.6,620.0,1582.0,0.011425
0.384,0.020494,0.271441,0.08419299999999999,0.045243,1589.9,1596.4,417.0,1171.0,0.010007
0.316,0.05249,0.476508,0.270955,0.13627899999999998,1648.6,1624.3,301.0,1269.0,0.016051
0.423,0.064669,1.05844,0.13814400000000002,0.074382,1518.7,1609.0,366.0,2265.0,0.009745
0.43,0.04453,0.512045,0.089276,0.047578,1554.7,1647.3,744.0,2080.0,0.012982
0.624,0.03873,0.396546,0.069757,0.069757,1552.7,1654.3,1020.0,1742.0,0.03873
0.637,0.086923,0.479295,0.209181,0.13116,1586.7,1654.0,417.0,1458.0,0.016455
0.418,0.049794,0.444915,0.11021,0.074232,1578.3,1643.8,554.0,1290.0,0.016184
0.467,0.006285,0.05911,0.054304,0.039374,1567.2,1612.2,570.0,1503.0,0.008782
0.373,0.061301,0.5003479999999999,0.209907,0.07410599999999999,1596.6,1698.4,794.0,1899.0,0.019427
0.545,0.108608,0.540975,0.058742,0.038541000000000006,1568.2,1681.9,1000.0,1613.0,0.032793
0.5,0.066353,0.537384,0.18987,0.074133,1606.0,1649.5,488.0,1423.0,0.014611
0.496,0.085854,0.424125,0.188654,0.076601,1608.3,1662.8,658.0,1456.0,0.015553
0.189,0.06401799999999999,0.46822,0.095505,0.041657,1573.0,1675.3,877.0,1888.0,0.016755000000000003
0.589,0.039593,0.375268,0.050471,0.039779,1596.9,1640.8,272.0,1114.0,0.017225
0.603,0.053252,0.513699,0.216185,0.07016,1561.3,1673.9,975.0,1933.0,0.016119
0.752,0.011917,0.126228,0.10111,0.065647,1606.4,1660.7,519.0,21.0,0.012385
0.6970000000000001,0.023483,0.327563,0.058587,0.032631,1548.0,1670.9,886.0,2078.0,0.011329
0.785,0.031176,0.60105,0.139042,0.139042,1578.6,1657.1,729.0,1673.0,0.031176
0.29,0.011387,0.263755,0.166278,0.08641,1544.6,1644.7,681.0,1596.0,0.013978999999999998
0.598,0.022143,0.445446,0.072946,0.036203,1523.0,1637.7,769.0,1870.0,0.007406999999999999
0.454,0.096207,0.254824,0.08106100000000001,0.032569,1561.3,1654.5,829.0,1858.0,0.013986000000000002
0.209,0.007812,0.172429,0.082332,0.037407,1532.8,1653.9,1047.0,2213.0,0.015316
0.212,0.06188200000000001,0.589083,0.153915,0.078502,1538.7,1669.5,771.0,2169.0,0.01616
0.629,0.013988999999999998,0.27731100000000003,0.167571,0.073624,1549.4,1651.6,911.0,1723.0,0.011291
0.329,0.039856,0.37353,0.24653000000000005,0.120101,1598.8,1656.3,376.0,1384.0,0.015312
0.3670000000000001,0.047905,0.395111,0.141994,0.073529,1620.4,1656.0,363.0,1182.0,0.014485
0.373,0.112755,0.25592800000000004,0.278684,0.123689,1649.2,1638.8,503.0,784.0,0.028598
0.589,0.053691,0.415913,0.125729,0.056024,1551.8,1666.2,880.0,1888.0,0.014051
0.22,0.054867999999999986,0.549283,0.242813,0.094893,1572.2,1658.7,710.0,1755.0,0.016275
0.375,0.098818,0.531036,0.185336,0.089615,1558.4,1660.8,858.0,1620.0,0.024679
0.449,0.049761,0.2474,0.140789,0.067473,1588.6,1645.1,568.0,953.0,0.01827
0.439,0.041463,0.51252,0.152879,0.093045,1557.9,1646.6,741.0,1358.0,0.018982
0.7440000000000001,0.095287,0.571851,0.179169,0.202237,1607.2,1694.0,735.0,1941.0,0.06449099999999999
0.922,0.14400000000000002,0.354767,0.33978,0.169329,1663.7,1711.2,477.0,1059.0,0.030005
0.35200000000000004,0.067162,0.328768,0.180627,0.078074,1631.7,1646.7,726.0,890.0,0.030184
0.575,0.016107,0.162654,0.144367,0.071889,1586.7,1643.4,706.0,1212.0,0.014377
0.38,0.03168,0.129619,0.13929,0.074306,1615.8,1643.9,568.0,732.0,0.013528
0.454,0.042321,0.256668,0.081086,0.036675,1578.7,1660.3,784.0,1462.0,0.015393
0.092,0.036735,0.49618,0.177021,0.07056,1548.7,1626.7,514.0,1763.0,0.009973
0.654,0.074539,0.25408000000000003,0.176084,0.078251,1625.3,1650.6,767.0,1204.0,0.017584
0.436,0.08893999999999999,0.370885,0.260479,0.118762,1614.6,1673.6,503.0,1291.0,0.02034
0.436,0.057283000000000014,0.660665,0.122228,0.092077,1543.7,1654.0,388.0,1668.0,0.017685
0.218,0.034057,0.164904,0.067578,0.039377,1607.2,1652.2,961.0,945.0,0.021506
0.415,0.087404,0.484362,0.130602,0.07220599999999999,1556.4,1617.5,463.0,1766.0,0.010551
0.396,0.034432,0.385049,0.245541,0.119386,1581.7,1659.1,526.0,1465.0,0.022641
0.595,0.07396,0.4251470000000001,0.107142,0.051948,1583.8,1701.3,1327.0,1661.0,0.019595
0.5479999999999999,0.038929000000000005,0.4299560000000001,0.156358,0.053065,1579.1,1650.1,707.0,1706.0,0.009931
0.7609999999999999,0.10599,0.441688,0.17466800000000002,0.085556,1606.3,1629.7,561.0,1326.0,0.019843
1.094,0.047799,0.412337,0.039476,0.028074,1570.8,1663.0,743.0,1755.0,0.015819
0.388,0.047144,0.403291,0.12311099999999997,0.079112,1567.7,1644.9,567.0,1256.0,0.016066
0.406,0.028402,0.225689,0.078976,0.035416,1574.1,1658.3,886.0,1324.0,0.011017
2.21,0.14400000000000002,0.796006,0.176564,0.06542200000000001,1604.1,1659.9,931.0,1929.0,0.022842
0.759,0.111557,0.209805,0.087827,0.047615,1593.0,1650.5,675.0,1166.0,0.01419
0.221,0.02045,0.23140500000000006,0.145356,0.067601,1579.7,1651.8,731.0,1231.0,0.01371
0.422,0.027405,0.369752,0.154642,0.069017,1557.5,1628.8,492.0,1278.0,0.014191999999999996
0.203,0.03186,0.173396,0.097999,0.027825,1610.6,1693.0,1116.0,1645.0,0.015136000000000004
0.5770000000000001,0.068746,0.520105,0.103308,0.059091,1583.9,1644.2,1057.0,1453.0,0.009618000000000002
0.455,0.126868,0.282466,0.192198,0.066011,1581.5,1674.8,874.0,1661.0,0.026761
0.227,0.050606,0.431713,0.141235,0.07299800000000001,1585.5,1654.0,704.0,1278.0,0.01989
0.478,0.051993,0.364475,0.089656,0.055220000000000005,1611.8,1680.6,803.0,1285.0,0.020063
0.467,0.010334,0.327439,0.044158,0.023025,1525.8,1643.1,870.0,1832.0,0.00965
0.7120000000000001,0.046794,0.701665,0.093447,0.056685,1530.7,1646.7,634.0,2125.0,0.011281
0.49,0.054665,0.22938000000000006,0.124789,0.059515,1604.9,1649.0,575.0,798.0,0.004505
0.38,0.035161000000000005,0.383192,0.148644,0.087213,1591.0,1653.2,418.0,1265.0,0.015669
0.463,0.022884,0.428083,0.046268,0.046268,1498.8,1672.8,1184.0,2833.0,0.022884
0.636,0.054757000000000014,0.307423,0.126348,0.06672,1552.7,1649.0,726.0,1431.0,0.017152
0.142,0.068281,0.398636,0.16458499999999998,0.080444,1590.3,1687.3,835.0,1449.0,0.017085
0.628,0.03105,0.495644,0.187487,0.079416,1571.1,1679.2,542.0,1914.0,0.011334
0.443,0.008572,0.365255,0.091186,0.043639,1539.1,1638.1,579.0,1749.0,0.006479
0.415,0.085624,0.4846180000000001,0.16581600000000002,0.087986,1616.0,1680.2,807.0,1496.0,0.020259
0.465,0.009781,0.252025,0.098627,0.05961,1577.4,1655.5,552.0,1344.0,0.009906
0.446,0.058355,0.491368,0.066087,0.036791,1604.9,1680.3,758.0,1666.0,0.013961
0.5579999999999999,0.02915,0.230005,0.122559,0.055641,1591.4,1635.2,378.0,1129.0,0.010078
0.7609999999999999,0.06584,0.5606979999999999,0.043387,0.08082,1589.7,1684.5,1720.0,1239.0,0.017983000000000002
0.4320000000000001,0.054712,0.511446,0.176742,0.091356,1599.2,1668.8,859.0,1484.0,0.022238
0.56,0.01093,0.13114,0.10931,0.059933000000000014,1573.7,1629.2,566.0,1162.0,0.009833
0.911,0.009692,0.202025,0.058257,0.04322,1546.7,1597.0,506.0,1971.0,0.0052
0.546,0.077279,0.6344350000000001,0.11698,0.056038,1591.0,1658.7,697.0,1707.0,0.018136000000000003
0.361,0.101422,0.700427,0.201259,0.09156,1578.0,1649.2,630.0,1779.0,0.019044
1.432,0.053823,0.091984,0.138034,0.08191699999999999,1691.4,1677.8,677.0,565.0,0.019593
0.399,0.027735000000000003,0.041055,0.049741,0.036428,1630.4,1653.9,814.0,549.0,0.015379
0.596,0.029314,0.582952,0.14406,0.087646,1556.2,1650.1,575.0,1767.0,0.012319
0.311,0.044234,0.424371,0.204874,0.108104,1603.3,1684.4,551.0,1496.0,0.019764
0.636,0.038534,0.596141,0.112298,0.053451,1561.2,1647.9,293.0,1644.0,0.009036
0.7609999999999999,0.014346,0.148107,0.11593599999999997,0.051268,1596.5,1664.1,834.0,1245.0,0.011484
0.865,0.030919,0.08921799999999999,0.122996,0.092162,1642.5,1645.0,430.0,327.0,0.01729
0.705,0.04664,0.34987,0.167769,0.071017,1568.0,1638.5,588.0,1384.0,0.012216
0.409,0.039828,0.393606,0.177024,0.062291,1544.6,1660.3,1112.0,1797.0,0.01768
0.416,0.046334,0.6302810000000001,0.27410500000000004,0.157432,1557.3,1651.5,348.0,1837.0,0.024554
0.298,0.010361,0.201121,0.080776,0.044156,1558.1,1641.0,778.0,1344.0,0.01204
0.429,0.018201,0.162456,0.15396700000000002,0.093285,1610.1,1625.6,390.0,765.0,0.011716
0.532,0.005714,0.243415,0.09996,0.045835,1546.6,1624.1,565.0,1684.0,0.008811
0.203,0.018831,0.25440300000000005,0.048756,0.027541000000000003,1574.3,1666.0,942.0,1708.0,0.014029
0.493,0.077315,0.527825,0.154109,0.059707,1633.7,1680.2,981.0,1581.0,0.015504
0.268,0.027160000000000004,0.045845,0.111894,0.0873,1644.9,1664.9,893.0,398.0,0.022892
0.816,0.008862,0.435575,0.065441,0.02828,1517.5,1622.2,566.0,2318.0,0.006998000000000001
0.313,0.08662,0.315651,0.246909,0.133909,1618.0,1651.6,473.0,929.0,0.02498
0.398,0.071757,0.16236199999999998,0.233022,0.064821,1642.1,1651.0,670.0,42.0,0.013917
0.308,0.061239,0.612524,0.079775,0.039616000000000005,1531.0,1639.3,811.0,2069.0,0.014325999999999997
0.248,0.056634,0.3625,0.254363,0.119895,1578.4,1676.0,762.0,1473.0,0.030527
0.6779999999999999,0.031692000000000005,0.120717,0.142689,0.053834,1573.6,1652.3,675.0,1050.0,0.013741
0.247,0.08152000000000001,0.5079020000000001,0.288549,0.109257,1549.1,1663.5,680.0,1798.0,0.019084
0.5479999999999999,0.029794,0.093024,0.128956,0.10366,1669.3,1662.5,482.0,347.0,0.021286000000000003
0.6409999999999999,0.042459,0.18376,0.10895,0.065215,1612.6,1654.3,634.0,732.0,0.013641
0.706,0.055618,0.34720700000000004,0.256248,0.115963,1589.1,1657.4,611.0,1456.0,0.14400000000000002
0.266,0.030656,0.313985,0.161775,0.076869,1562.6,1662.0,644.0,1481.0,0.017619
0.31,0.051654,0.227685,0.187541,0.096095,1592.0,1666.3,911.0,1168.0,0.028989
0.358,0.114607,0.447319,0.110556,0.058436,1659.0,1672.6,950.0,1246.0,0.029883
0.369,0.013286,0.209988,0.131824,0.067699,1575.0,1641.2,744.0,1155.0,0.012226
0.7140000000000001,0.07892,0.544668,0.12648800000000002,0.072006,1584.7,1682.6,712.0,1785.0,0.022059
0.48,0.047567,0.374359,0.12898900000000002,0.074032,1570.5,1643.6,837.0,1367.0,0.020476
0.389,0.043153,0.25745,0.062259,0.035503,1580.7,1658.5,949.0,1148.0,0.021089
0.512,0.077561,0.586601,0.092267,0.058684,1594.4,1661.3,515.0,1562.0,0.018222
0.421,0.009072,0.04982,0.054847,0.04384,1610.7,1618.4,801.0,552.0,0.009848
0.408,0.055025,0.306668,0.10405,0.053659000000000005,1588.9,1658.0,558.0,1125.0,0.014458000000000004
0.76,0.05601,0.387091,0.12983,0.05387,1613.6,1676.3,569.0,1662.0,0.012455
0.332,0.14400000000000002,0.445726,0.167883,0.071388,1558.5,1634.0,548.0,1820.0,0.017912
0.4320000000000001,0.072123,0.284687,0.199882,0.109412,1589.2,1647.2,362.0,1152.0,0.013591999999999998
0.394,0.033172,0.366396,0.231373,0.093205,1575.0,1661.6,453.0,1768.0,0.011421
0.6779999999999999,0.044535000000000005,0.436143,0.084531,0.056653,1567.8,1654.2,576.0,1623.0,0.013725
0.221,0.052321000000000006,0.600877,0.122499,0.035723000000000005,1541.9,1645.9,1088.0,2285.0,0.016756
0.398,0.06613200000000001,0.328945,0.125366,0.056313,1632.9,1603.6,386.0,1372.0,0.020043
0.505,0.03053,0.54903,0.109052,0.045407,1516.2,1620.3,555.0,2447.0,0.012649
0.488,0.012962,0.156064,0.178951,0.095,1599.1,1623.4,342.0,1131.0,0.00821
0.251,0.011461,0.377115,0.115151,0.046645,1534.2,1654.2,871.0,2136.0,0.011157
0.7020000000000001,0.022321,0.490928,0.202382,0.099208,1572.6,1641.2,391.0,1567.0,0.011151
0.655,0.05218,0.251256,0.104855,0.05746,1556.4,1678.5,881.0,1794.0,0.013867
0.565,0.01627,0.27961,0.063283,0.029829,1565.9,1677.7,1125.0,1398.0,0.013959
0.365,0.064522,0.6402,0.103692,0.050701,1541.2,1643.1,793.0,2110.0,0.014180000000000003
0.789,0.068116,0.586501,0.098264,0.050599,1571.9,1652.6,697.0,1779.0,0.011846
0.5770000000000001,0.066954,0.589335,0.245315,0.133352,1612.0,1666.6,458.0,1394.0,0.019156
0.6659999999999999,0.0437,0.583179,0.119692,0.066738,1545.6,1676.0,804.0,1997.0,0.018362
0.35700000000000004,0.012272,0.13301500000000002,0.051928,0.028284,1575.0,1670.2,761.0,1424.0,0.009962
0.461,0.020304,0.372139,0.184077,0.071475,1570.8,1668.3,556.0,1702.0,0.01274
0.895,0.010206,0.136485,0.06472699999999999,0.02977,1577.9,1636.1,754.0,970.0,0.008298
0.4370000000000001,0.06699400000000001,0.619124,0.176425,0.072969,1588.7,1679.3,1033.0,1942.0,0.02177
0.174,0.08187,0.53498,0.23657,0.105917,1567.0,1646.5,678.0,1776.0,0.017172
0.487,0.114685,0.258063,0.13761800000000002,0.079709,1599.7,1659.0,862.0,985.0,0.030893
0.706,0.09676,0.5826939999999999,0.07721599999999999,0.051659,1580.3,1662.5,495.0,1504.0,0.016693
0.733,0.019585,0.2003,0.07654,0.055733000000000005,1575.6,1661.7,680.0,1083.0,0.016087999999999998
0.31,0.054085,0.481292,0.186791,0.057022,1551.4,1693.2,971.0,2168.0,0.015816999999999998
0.526,0.019764,0.077208,0.031247000000000007,0.022144,1572.7,1649.7,953.0,1378.0,0.011777
0.8859999999999999,0.110215,0.507563,0.081932,0.040806,1620.6,1673.6,897.0,1317.0,0.03127
